Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
87634.77734933968,17.079264473567598,2.5036411011653117,3.751247766065153,538453.3558253287,29599.36827538658,Adugodi
43162.31139995724,14.602567296632362,2.2878447600930776,1.032200977594199,836206.7796738369,29935.657630790978,Kathriguppe
49922.205462617625,10.370371435609322,2.941751800620445,1.2326484537908613,824192.6530849668,46347.91020411923,Doddakallasandra
45632.226609005294,5.565777478248187,2.003493700841052,3.5906619774097526,587228.2706041522,16213.847786005004,Mavalli
43466.71541600749,5.144768569398954,2.720688348647885,2.1211474400737726,659201.1751592364,33190.9533373359,Doddakallasandra
58532.96279072611,14.387469986950455,2.26388114406652,2.6391022695820228,704182.689202961,48833.337728764796,Hulimavu
67853.35308457477,17.283492629921774,2.1310671776159156,3.357425004754575,367562.03244797746,43381.89643176856,Kannamangala
78500.00061862117,28.623589665221097,2.9547607355732715,2.374222436497142,990967.7970703302,25833.61090857688,JP Nagar Viii Phase
75477.69803096687,5.248624015952223,2.4398919265818475,2.1354935558624573,843402.9268294771,28646.01233796085,Medimallasandra
44220.41163820568,18.679249929044367,2.0387575827992723,3.091580839235983,653707.3426397985,38604.11906555996,Yelachenahalli
58200.33175755995,12.433742038612714,2.0507622949992252,3.920514883434696,748024.4958003464,29435.393074613596,B Sk Ii Stage
40497.43606977566,16.906391201137417,2.4922729003247914,1.6062166900641914,527802.1550677217,29363.434137829463,Chandapura
64262.423770106936,7.564373309709464,2.308312479897283,3.207219224247047,629709.0354559165,31347.53273931947,Adugodi
95167.69407305094,26.943997220704404,2.461040798260572,2.1596428555387375,849075.737973363,45895.04458633307,Koramangala
79364.26787824779,10.518747322324316,2.670912401034215,3.9956520964892928,596292.4853887111,47390.398068773284,Mundur
69168.49433234433,12.758161043838813,2.6289500530874474,1.9537509995689202,759660.4650109927,15415.801463140519,Kumaraswamy Layout
49496.65655371608,8.049250812046628,2.899724567507952,2.2798470256865606,721499.229253222,43015.28361135383,Chandapura
71263.25616988668,15.43658724568363,2.264757244468078,1.1737908124906369,699149.1933161209,38160.535001508506,Nayandahalli
89322.87054270171,25.65275477656143,2.4066990057319675,3.6405248202159783,609471.0703324614,46117.98412030638,Nayandahalli
69504.87351943404,19.496127596668643,2.5953879051824567,1.505011561087635,684963.700333917,25012.646422370417,Kumbalagodu
56164.12137147391,10.901709583379317,2.761829179997061,3.3362677741729594,634633.5113641706,44711.00068188827,Hulimavu
83319.87602616764,26.374093540418162,2.606897720197074,3.531732682652657,342943.15507624304,36565.734790142866,Girinagar
96280.52106719378,25.72120369635001,2.2495550429182707,3.416159004245651,310729.29792861815,45840.96056289386,Gottigere
76492.002063675,18.59076934435167,2.0418936158679246,2.989988843036629,476495.3850443261,25355.18359959019,Jayanagar West
67991.26226591541,14.797362444994967,2.329798885289599,3.2278769247212695,835264.3487421762,18224.18560401655,Kumbalagodu
48862.61129158738,20.598109084152245,2.579390132312343,1.4683770988252922,972615.0677733677,32853.12913908519,Pampamahakavi Road
64701.657536126004,14.692373556560211,2.569440670273841,2.893492415642937,708934.8641533931,23433.317263844536,Bommanahalli
84435.3571801093,20.050063431824178,2.3164953353435784,1.7162449581086923,846702.5502476002,49935.615458659864,Tilaknagar
94522.35649025008,28.111076692318242,2.609081488642433,2.1012112712687676,919845.6965772851,31926.91874140348,Kumbalagodu
55510.36689792932,24.37140525918754,2.527929013331584,3.867366719298666,982599.886740645,16596.750659820085,Yelachenahalli
97341.03482973465,29.18644215360587,2.3651108473342153,1.899534272838479,666872.6185315547,43589.41563803896,JP Nagar Viii Phase
60397.7623055517,23.351027685812483,2.2011426106855594,1.5665078086270525,276782.5267845213,20220.382231417967,HSR Layout
54610.82918880046,26.679207434630833,2.4389478815561962,2.461729712087692,378212.5888469283,46278.74441396183,Rajarajeshwarinagar
96734.12698920997,11.2180057420947,2.158799056829385,3.62885400243376,979678.6368302747,33484.15160750032,Chandapura
61440.63104124763,15.691031629503952,2.8923172567448376,1.393977684642779,682903.2124160454,23561.027087333532,Mico Layout
73960.66760906088,17.393694718403765,2.760742256532222,1.696606097901626,654560.645826366,40998.95184312838,Carmelram
99262.55965672697,26.872069352588138,2.273003650644671,3.9949207235835473,766161.368710547,31861.138297406742,Yelachenahalli
82010.67672866568,27.48823021231833,2.107403014757283,1.5013090295755234,950748.1594078417,23014.60189604301,HSR Layout
70294.26594535503,16.333538589637733,2.7910258639483847,1.820378054593363,836622.9244762597,17939.457237949446,Chikkalasandra
58979.87184367361,11.30308861528938,2.388711293280433,2.534562449018689,568568.1098883594,43442.36508345418,B Sk Ii Stage
60613.11737700181,8.790395859545622,2.1747663096733247,1.2178196679138247,253637.93023436278,35821.246817742394,Girinagar
69246.72339205876,12.129289593892594,2.489378249370103,3.7881782476345545,699257.1950320294,17272.001478893097,Bommasandra Industrial Estate
65341.545398455724,29.77107810095115,2.844387364790219,3.4730327166143207,374689.0340842041,47898.68535288917,Sampangiramnagar
72909.26021455941,29.210090779227546,2.84017657010612,2.392347139658568,898270.6624737629,16320.039226877543,Tilaknagar
48752.5578884468,17.48600912502703,2.034820734832561,3.575970242324811,917988.4232842075,28328.10522993579,Ramohalli
59440.25589656099,5.038512502108498,2.190169920422698,2.475588484599066,950006.9590225499,39467.65065172722,Padmanabhnagar
96420.97822882091,11.97121557899748,2.1633622146379965,2.452501507745432,962766.6659261937,32032.868618373708,Gaviopuram Extension
58296.272012146605,5.985352470474638,2.2960052690965718,3.995255162468207,592483.4781202347,26951.101226101593,Kumbalgodu Gollahalli
42737.8370900072,10.55907295558577,2.147988848760519,3.382228861102787,783556.6659046027,44149.137238018455,Mico Layout
59487.639671967954,26.564587275429393,2.5856166177761355,2.1505266299756234,544724.5551763389,47580.94147407469,Adugodi
63391.515470535116,20.22628604875029,2.586721211154084,2.7213808632706886,698004.3053303284,21630.392290462136,Kadugodi
80587.46207388015,11.732969869485864,2.7613186860789165,3.6950740859062714,240227.84860876438,18502.448573653994,Vartur
59527.036561013054,18.264497251749653,2.921402310923419,2.339295140766416,845992.2749533472,18873.305274899023,Jayangar Iii Block
65100.18713175625,24.978609191255558,2.039494718330536,1.2930135457881784,780809.1861008771,35223.67618779507,Bommasandra Industrial Estate
82176.55584396527,5.746529332815518,2.5447030394119015,1.2881734387355013,280734.5140286998,24346.790843259187,Madhavan Park
74268.2317787788,25.850786109813647,2.527940210791126,1.7051350958407592,903986.7218460297,41807.23097699031,JP Nagar Iii Phase
90677.97423872777,19.604498829090893,2.2638228658877457,1.8230229507331308,869330.5928487413,34356.24510644464,Governmemnt Electric Factory
67903.45688327859,6.921451412227043,2.298665034028678,2.630382524438693,656053.868972285,30348.320083533592,Kadugodi
96672.80334868586,5.679987218637107,2.9481340038958503,1.4612501023387596,863920.3852490842,28078.525411555824,Chickpet
56427.03079991603,27.83137196285703,2.5978446814267255,3.7091968394541506,821709.9162686635,49450.32292558479,Carmelram
97666.85120508201,11.326130144066305,2.587457593530527,1.0810435054373284,824021.182923491,25525.507946721104,Adugodi
84544.52535156654,22.673274033465937,2.099558257522922,3.456562403928822,620805.7527016967,35369.49481658762,Tilaknagar
40349.89730510053,22.774201312193934,2.0610834964501987,2.4672485619144444,357097.70352841367,21243.868167616303,Wipro Limited
91046.34555865149,28.56731600408441,2.285006240191517,3.625590620099494,829669.0113991828,32929.458742442235,Carmelram
94025.9610206641,21.182809070281756,2.450875583996991,1.016387263077796,455720.2768299548,25693.567400959604,JP Nagar Iii Phase
50319.87718646406,19.527972132845406,2.459343780645886,3.64910167513348,291932.1446909995,26465.69250448975,Girinagar
72109.87737876896,22.206439078569993,2.316317963498488,1.928393978080527,897315.3437283419,18554.54062727731,Dharmaram College
72892.83546809218,5.3475018078238525,2.0082552053510057,3.766629819847854,637229.0167335935,29880.736740417036,Bolare
66139.45859333983,29.31288219097507,2.2638419918014616,2.195023080396855,552127.2165602588,25836.4349898121,Viveknagar
97759.25839333469,29.842968864177397,2.9077478796629816,1.3964972762572914,710728.8955014609,38323.07175723062,Madivala
65065.03262093617,23.810694330935146,2.1677267638003586,1.7551163431331762,777334.6959728113,39069.80056801785,HSR Layout
48639.04685809072,21.690277012097965,2.895258752065315,2.3366070008277604,491760.7729703558,28736.994172642746,Girinagar
57893.31511387415,14.264849406456504,2.934927002283407,2.440560933149242,685827.0747811494,47785.83731918111,Madivala
49500.521159273034,13.11407850042118,2.756654510956636,1.718621768559238,553833.6889661811,46046.24204034974,Banashankari
65650.06444677821,25.751878118913154,2.70043042955252,1.1661961744155054,334227.3203038462,36998.77076284596,Mount St Joseph
56485.603432121876,20.988977770730088,2.8813291735682354,1.9554817207117403,484476.19867919094,26346.320261097902,Whitefield
65459.52360482239,19.128217283581094,2.249169335982475,1.9946851301611885,435792.44349700783,38583.58898915193,Koramangala
82416.7033643758,20.900609525461554,2.721698227583367,2.7167773087109874,562549.693558394,34820.94572135416,Mount St Joseph
75248.99152655332,10.29528760836667,2.701579869400881,3.0110641696268887,899961.1056336494,15725.310663880098,Gaviopuram Extension
56708.806795891025,18.941096748619223,2.8948988619492715,3.246983314693357,811042.3122128594,31795.71638489484,Pampamahakavi Road
88270.72191667187,21.24626991351294,2.5345454708903787,1.3927310232981327,811540.5243060596,22142.637934083992,Medimallasandra
43094.889500417376,14.16299329865934,2.605208989083207,2.118527718870733,521081.3203911882,31369.085032690535,State Bank Of Mysore Colony
59612.625724818456,12.71960335886245,2.9001548421829604,1.5491900833717096,878082.4431532207,15358.110490607818,Chickpet
56519.74734529441,13.746378176900107,2.7198097869283604,3.6486183489776103,655463.0446388121,22392.281616420274,Bolare
73725.5502306399,20.64286519833646,2.8189545171469117,3.5914312312782104,984261.0075937045,48505.7128148576,Bnagalore Viswavidalaya
97555.55227211767,13.826252550529714,2.6061334201598703,3.63535899720325,600172.1665584443,27809.612200602496,Yelachenahalli
56114.170766447496,6.229251417009763,2.8202133616893055,3.8670384934731823,302683.2808683672,44360.214376954915,Padmanabhnagar
79486.50853660156,22.34186111008916,2.82657644313235,2.840772255940384,469894.45229722414,20390.84881767544,Dharmaram College
77957.27017596453,10.126486539295641,2.120390236560226,2.0344072089269214,379829.9962656473,30164.229103236266,Bommanahalli
67699.81265281803,22.497655339228363,2.493969399969773,1.2011450245563924,979619.3966471998,37827.69803072667,Bnagalore Viswavidalaya
60473.12017795406,16.565644702287706,2.137328536808693,1.8022527568064466,990998.6965138336,49597.35615291746,Koramangala I Block
73715.29070560636,28.952227188464402,2.0616313151252044,2.5008380854144674,641722.5446241198,38352.179039209426,Carmelram
93687.33840852248,18.85436581031404,2.4939623193348552,1.1639393530382578,944179.8485671106,48481.313971571704,Bolare
80850.67432821807,17.910924229187554,2.493680164188117,2.77945761091058,596743.9968946036,15325.548312725101,Gottigere
93376.45504753574,21.851082783627874,2.3715630088352935,2.4640558516816453,704871.7545614805,28140.825302253932,Medimallasandra
98380.83612319638,21.529936423315842,2.1282900803301277,2.62291513015718,376578.5192793464,41830.40768887816,Deepanjalinagar
69988.15188610149,22.123904514088046,2.164892621825014,1.5308416918325571,952443.2916195109,15469.750037736754,Deepanjalinagar
42991.78144705004,5.477678980186155,2.112510590208335,1.095012869137551,414159.7359210284,28881.144241050442,Muthusandra
66005.38166723632,12.834607401966457,2.8625106057757286,3.64784417719078,285382.7143236443,20972.08564373751,Dasarahalli(srinagar)
83871.04975508698,28.333024610557413,2.2398791821995907,3.522086065678041,983741.3036265435,21864.234853166217,Bommanahalli
99636.79366773873,16.11491914095728,2.4720003867419367,3.997338980973741,322190.0016991858,48673.83201832499,Whitefield
97835.63713437716,15.596721240949844,2.203937533952531,1.6486726237233262,496738.91898981377,31247.067057572865,Chandapura
52452.6144483536,25.623849757591696,2.199524480076125,2.0925168485303254,615710.3460265489,15403.244564907332,Banashankari Iii Stage
75277.94756782385,24.208472584246238,2.6291770178140683,2.314740948298029,281125.6247151462,32411.791702172824,Bidrahalli
76919.1822129999,22.31412786653551,2.3114517122627456,3.6907445863875132,749541.4870040653,24250.870300547525,Koramangala I Block
60996.158812902155,13.750085953179493,2.7980953306301193,2.238181679337299,808335.0409959215,37844.855218602876,Governmemnt Electric Factory
66814.02438677798,24.070207594951665,2.9233089883938597,1.9563846266713787,570052.8248695161,29889.77923555885,Chudenapura
59911.755281561906,16.75815347419494,2.4047466603062633,2.4471213804479017,884612.8677586727,47950.12044424172,Bommanahalli
78999.55185406367,9.946543399956706,2.376769515537361,1.289007593519023,777941.6386729064,16364.928569563928,Gaviopuram Extension
54250.98577118144,19.99983706155253,2.3171655011127297,3.1635564340960087,929317.5420647142,36999.51071785293,Electronics City
62698.65844185075,7.122808439022897,2.947494880962121,2.1344779668803593,504404.171346555,34945.594022747835,Bommanahalli
70547.15233697767,5.580173083208316,2.7875571995586186,2.798225464102975,738750.386205046,42520.180301039116,Yelachenahalli
91938.7937566545,7.034478753737554,2.239153778074863,3.239580034622545,743394.580814303,24492.776044571387,Chamrajpet
87461.29787919365,16.349014991967938,2.0063683611807837,2.321309806958556,371697.3937786777,26504.114998577308,Chamrajpet
53850.467963566465,15.45345040551948,2.282293162784087,2.432572889799952,747695.5194147602,21389.53244167558,RV Niketan
95851.42860639204,24.1995435307201,2.9519102354679045,3.8884228514928356,955634.786220055,42047.36844028429,Jayanagar West
44202.00055982059,25.510735929409254,2.9845946099373357,2.369584757763279,634363.117835918,36099.201827123085,Mavalli
78050.78174752172,21.915410400815187,2.2260031887661684,1.1246837273241255,642476.5363213681,28558.378080880706,Kumbalgodu Gollahalli
44208.15469416835,16.80854128982082,2.52601649340309,1.5275892193736462,872914.0688177488,42633.23376973221,Viveknagar
63176.815558421855,9.172449970768263,2.4469928052052574,3.768749455185308,261420.1522858993,43393.94099118021,Yelachenahalli
74013.41556469987,16.247136146554404,2.593894947163488,1.4132636674681103,608714.3411481639,41428.29593099712,Shanthinagar
75774.69702541633,18.39233460773062,2.2128692251559117,3.487895479015001,544077.7485958955,20385.845940313833,Viveknagar
89513.6017939715,29.41351439762822,2.7296475835495246,3.9404630242994467,974143.9310659355,23972.196433344074,Chandapura
92357.64688915454,8.417158080721908,2.8557982870281027,2.6201853857649287,878920.7845670399,23836.640549757645,Bidrahalli
87328.0365329443,6.7646240092615475,2.2034801284157814,1.4998589431178253,313362.06597173034,35519.09412634175,Koramangala Vi Bk
49776.56638087665,28.09150057468292,2.1629390665554897,3.809119252713319,268140.61706755793,15727.598564350103,RV Niketan
59089.52110591395,7.185721202797425,2.3480695970269885,3.639647123992481,632049.5733066387,42102.428593367775,Banashankari Iii Stage
94542.2035720459,7.638609881589399,2.2072601360279402,1.276170294980746,269564.4556265615,41843.83256809617,Doddakallasandra
64533.21747141316,16.32045058852324,2.0966639448859703,2.6250170860902298,422338.5842194408,47576.759593967,Gottigere
44203.099094701836,17.058394875611086,2.62563276288693,3.0567089803809866,353351.8408486934,21962.851209895194,Deepanjalinagar
99683.67164618635,18.86208870141606,2.992210691720793,2.0563899058502537,619222.2016314695,40919.940270037165,Governmemnt Electric Factory
96065.46034529616,25.67260972611143,2.5002205267358844,3.2105778685176523,537860.0865807313,47710.97639296774,Rajarajeshwarinagar
89103.63020462479,26.2042822416414,2.085863541091713,1.500209478399538,981763.6504814433,34722.54274180172,Koramangala Vi Bk
59277.46855973746,14.364662794550888,2.0828624678682,2.452776642021135,946836.3858060351,27680.8702872226,Begur
59419.91790536289,18.18260745597842,2.7604455424195713,1.6692103052912297,883076.5197629188,45104.95730927147,Madivala
79913.80146013727,9.714870053661304,2.9740580196341453,2.342411073517867,742989.6397931698,35866.80215195476,Jayangar Iii Block
95608.21636263706,26.155829319530532,2.373867653055549,1.1539570354805149,478170.6545706177,20743.57561865166,Bidrahalli
78804.69319745162,15.433320441694088,2.4538663833584224,1.9394864111254762,354149.64896962146,30867.900399479273,Panathur
81439.52941083502,6.765008967154246,2.1426386769533554,1.8347967971265593,382271.6894491457,30504.205880147645,JP Nagar Viii Phase
63485.20830148438,27.92725838161898,2.382317738937353,3.4011436955566428,912504.893366709,29518.9773727227,Doddakallasandra
46384.783753559066,15.39456219379254,2.110339533886928,3.1828833627477042,475561.3721468941,20928.424208643504,Pampamahakavi Road
76482.98503453418,10.226643759463315,2.803826477152843,1.8539448304702089,787331.1254826203,22215.778114906487,Sampangiramnagar
78329.03731957242,23.456482004141716,2.655213360143571,2.8395486680200817,937647.6173253229,29149.448158212173,Kannamangala
62248.21565824958,15.303351140847052,2.4809940820817795,3.2104377635009005,472477.21879625437,21526.947487153564,Bangalore Corporation Building
72330.44162459012,20.012979899121316,2.5503227205406924,1.4535755928630918,341186.14231109055,47763.431384383104,Ashoknagar
57016.33747889612,20.772595035966134,2.6042436030269194,1.3471937758189787,942661.6949370429,28869.053803982868,Medimallasandra
68571.32833407278,25.242927786555324,2.2886458545175725,1.2119605236202395,579653.040697774,17242.313643242745,Panathur
58545.381089032584,17.851386861130152,2.062240744559603,3.7029062803040964,702573.4592933028,26787.997707892748,Chandapura
40286.55152026276,25.283066183971474,2.0778060613649894,1.858344255199623,204808.9344576953,16041.534903303675,Bangalore Corporation Building
72793.72649086203,17.17176704938319,2.987987714278929,1.2895154230054309,759052.6778372475,42279.41505963332,Jayanagar
59479.33462532633,12.931975648538877,2.2496075223071874,3.1169359305143933,349416.7488898987,33487.766973041085,JP Nagar Viii Phase
55286.237324485446,5.112494429326571,2.861792766340225,2.1698059442123148,352139.5290598428,34182.36459530918,Thataguni
58950.758743574435,19.270707384963394,2.0085041554039575,3.1184903485862314,351128.5870387787,28198.831824850517,Bangalore Corporation Building
46257.70954546442,15.756010191898028,2.4183054826274457,2.3415513700901363,924922.7660330266,43056.76609508369,Medimallasandra
57696.831980856834,11.351267937257315,2.7673880890876976,2.0211360000287653,967432.9462563619,42608.35123434302,Girinagar
48928.81430062404,9.823373016056145,2.8123693568598176,1.1076109461570427,441461.4468684885,37151.990684998316,Mico Layout
57257.594325278515,6.593370569218298,2.4225285723470638,1.5758491111120998,307376.72242505365,22146.293336244322,Tyagrajnagar
70991.45075538973,26.75146237874652,2.406546464251704,2.0884689391581244,726615.1388967494,39806.81898226592,Dasarahalli(srinagar)
92964.97396130266,14.883744963022162,2.5750888703364723,3.6777738733794254,502725.9539426864,38365.26352677078,RV Niketan
71800.36302501214,21.331891739416793,2.714399026396538,2.168152377582473,477832.5751254459,24784.215271013592,Kumbalagodu
52669.28647475218,29.74595514512029,2.9069182320192195,1.4184628759586915,802181.35847101,49761.29017812809,Chikkalasandra
57366.54802248297,20.685593148138715,2.340925976173586,2.5221385614326923,890055.0715716331,44897.86331187739,Mavalli
90224.09363982605,23.12844844615958,2.830698895362983,3.816833467203166,401372.65222912084,20810.888474310366,Kumbalagodu
81969.3416192988,24.178409377008528,2.661564106605404,1.6050962580852275,878341.3859271721,33807.9553645237,Mico Layout
63539.47774887865,7.688200182229172,2.6798247613867705,2.3193246612583485,653648.4051261364,46475.877942440085,Yelachenahalli
88002.86765397312,5.930788850099839,2.4088334835877814,2.604753810887292,689924.8869629595,30263.512961060696,Jayanagar West
60883.049521112334,28.948111199429718,2.957917566965813,3.372508462322564,366798.8633251651,19571.278821490876,Dharmaram College
61595.83373358703,23.6788749776142,2.4356025383258206,1.2240487789482712,587961.9442987245,48697.65824843664,Devanagundi
50918.838113720194,13.47798959393221,2.310082040160075,2.6521297424930825,811490.7154764034,18412.134067001134,Kathriguppe
83538.5185241405,25.049333551599815,2.677407642130902,3.2126297138340822,219719.6323835688,41386.754509408805,Tilaknagar
94937.35212205378,14.278058249597851,2.9995375194257496,3.080674304948588,540388.8674975289,30189.142107933192,Muthusandra
78680.89877028149,20.726221921714068,2.830875273973715,3.8220721545812477,927948.5766664232,35928.37858025686,Nayandahalli
97065.69063395866,25.44643602552504,2.4563400063772947,2.643399876162825,209080.59690668946,28216.569336494977,Kannamangala
94499.8300351279,9.322836419771908,2.3246455084293483,1.591396738672762,514480.3313248161,35868.50411756647,Mallathahalli
93705.52787571124,22.251187981167146,2.388249949117592,3.6985603127931554,923808.8993432664,15593.244344447023,Agara
60366.723116680325,24.372076032919384,2.1716082325212924,1.5803537824468643,572556.7187297109,32585.079331367015,Madivala
42284.55275705381,29.614302011345867,2.074932358313706,2.8164399341137276,820591.662573761,16890.996423949822,Koramangala
65389.21126844722,18.17299877735428,2.1674650133078854,1.5480253736887277,433191.95319088805,43085.27928346422,Agara
69875.64218896003,11.897266411270811,2.7468386984726147,1.3022670893676196,944613.5720687401,17888.418907123512,Subramanyapura
48615.765669042994,5.443619319638902,2.3435331551457894,1.4025442607266367,524901.7531893175,20519.42174076174,Bidrahalli
86010.86288465747,20.11842942680866,2.2113312828868406,2.2364177944764942,330979.5369487777,36871.18488905369,Doddakallasandra
68952.56963393616,20.939613168559248,2.6913558888188547,2.423529991064309,640560.4617234935,49948.00001958568,Governmemnt Electric Factory
83920.60934628162,19.788080868555934,2.4839350136138747,1.750480974880742,743356.8881603648,27824.530406485,Mount St Joseph
60519.97786557941,22.481149473916783,2.11363585777646,2.207140078023621,557621.8051277814,32299.979352002854,Chandapura
99959.88515336081,19.093659742963016,2.0654918861619924,3.8411713419358446,406035.51462572976,23350.596639756805,Tyagrajnagar
44741.32144316369,13.819211322445023,2.882848478460028,1.5922588616896443,677610.6896954247,36748.82269795118,Devanagundi
79742.54056100504,27.520614329654627,2.8421631012899966,3.815706986139004,501570.41860138637,17070.82522390881,Nayandahalli
62644.47216485701,21.0099364473367,2.282606820800326,1.1541463893789505,772977.7050652566,37908.94980815081,Carmelram
61419.70029106681,17.635844920075623,2.3565059497833944,1.7724673685603578,829685.332372049,27311.741727965236,Basavanagudi
63258.8026354271,22.68887101700601,2.4497878484604714,2.8994086425051577,289153.78838260873,45405.064497048006,Koramangala Vi Bk
95648.12908332612,28.337676651051765,2.7432514364625535,1.6145737568316285,223851.42195755162,16208.789531386064,Ramohalli
73620.51713654866,27.856493970264438,2.2066946954559064,3.8444089440356075,350803.0676651979,45525.576180382384,Ramohalli
76653.3833780789,22.33801323806813,2.764403519076141,1.4844106146787945,908972.0669298635,28383.486029364667,Deepanjalinagar
53804.41328245152,9.383928305829452,2.7007117038466157,3.4988390538851593,273293.1102347764,27213.58537104327,Thalaghattapura
56193.92904549207,8.34248323403974,2.4778501455379427,2.6122528475642683,529949.2563533105,48285.894890774405,Chandapura
93402.5340307309,10.31248238857786,2.5916648935174846,2.305513205070206,801379.8914181165,46645.269036120524,JP Nagar Viii Phase
50892.37538627544,11.951547773476637,2.8837194735507685,2.263870933583317,454405.26847543864,27218.740401267714,Kannamangala
86215.26533950225,19.331107828296407,2.256731379501057,1.5686161195937272,902393.6985288089,23209.589721491204,HSR Layout
48090.190554287285,18.921774543020348,2.771716777838505,3.1723131671963225,842841.5455859911,17756.4677564811,Sampangiramnagar
96151.77537779564,15.876021206494988,2.338166447347364,1.8800273972722503,834737.789344046,39780.46190521643,Whitefield
42820.40107583157,25.756885651764296,2.395021195216649,2.1729742502601113,890840.2272251401,49093.795670585765,Gaviopuram Extension
71549.67853378059,5.97594099614306,2.2723892730195696,1.2457212101992206,265428.7985044652,49146.670905305866,Mallathahalli
61988.3239507226,5.427407299090465,2.2882025694269177,3.9539930124450473,959595.2302637554,31379.362540428476,Subramanyapura
90109.71813098658,14.573973092885899,2.3065458779510895,3.8095951855134134,731005.3570680326,48200.2347743262,Pampamahakavi Road
72150.70343034096,13.737660303864406,2.9498729836673054,1.5493337883021476,504084.08220527426,38078.32320055984,Bommasandra Industrial Estate
81099.99051924923,22.361791511905558,2.7828084698146847,2.061543307785654,360177.39245437155,40245.66402085734,Thataguni
81015.70581242724,13.4559673187594,2.3227704388026904,1.683814098330072,497069.51325525256,16274.691663424272,Tyagrajnagar
91481.71843256154,24.333087208730547,2.89955001041161,3.215562067264788,495710.8924309467,16121.387477395778,Nayandahalli
62104.97846700116,9.280434124255606,2.0955694840642574,1.2803666332437678,443247.00395240413,41660.7735443281,Mallathahalli
97689.92866684092,8.634259722713008,2.8986693923510316,2.645072651909266,956023.762352016,46123.961713931756,Koramangala Vi Bk
55746.034187225785,23.172223113469705,2.3338722935766025,2.1893870032365017,813407.6819150968,25125.86876423524,Mallathahalli
58878.59023366895,16.65017156734737,2.021649136351635,2.0263783962072477,317578.17061330506,49831.37968734422,Thataguni
54908.96115804855,11.740367610915465,2.9205498610434732,2.400574573288033,392294.63771577645,16007.020074929333,Wilson Garden
43096.970656000485,18.49790363758948,2.0536537238863044,2.0708974019507265,634968.1370030092,46091.107271937755,Dharmaram College
87232.7750362303,16.13965611650383,2.7107123269134292,1.6622531217600651,307631.19806642603,33712.93657852753,Deepanjalinagar
85684.34262665093,29.999045401996188,2.0994927187053154,2.505182306298888,754977.3273834008,16089.130240266708,Agram
49095.09970183541,21.403975680570298,2.847890582754394,1.1440098854015543,715481.7944298026,25250.66074026208,Girinagar
57730.8451877493,26.4338224076042,2.9935157442154328,1.333328626261971,827115.653650388,37692.39648260936,Kannamangala
50116.37282266588,22.810788933587997,2.731820014088915,1.5715239836524568,551629.4473433516,28194.633871590595,St. John's Medical College
59165.360976270844,26.942482955429462,2.24534324456877,1.13169318317697,356740.7466989604,32686.367206107752,Kathriguppe
50326.50143686617,18.963623289880232,2.897182023132572,3.95463586031551,868757.0972147395,15960.517682657859,B Sk Ii Stage
91319.32170865184,16.481520471287308,2.8515564180111634,3.874268253157508,741694.7056624389,17349.149512155473,Kannamangala
59204.03840751674,6.257925754593514,2.1131372034977676,1.5089011015529161,893323.5577382521,36628.698464531604,JP Nagar Viii Phase
99193.00618228989,16.337848822079405,2.9239881204126665,2.411174079597212,494327.0261920375,36126.107468290546,Muthanallur
87934.40657888912,11.016788018447514,2.9359944098633965,3.3818135329443986,678238.6821693492,49487.11199827025,Gaviopuram Extension
68146.3720995487,9.280020227414541,2.940232676912988,3.5612207158239375,964109.9489615922,18278.51023758826,Doddakallasandra
95040.40908859117,29.705024919759726,2.0775929453338318,3.623726352228559,874370.8811863456,22051.101336031446,Sampangiramnagar
42969.94409608128,18.26875293830173,2.1852415550225706,1.0846115924307385,360791.77436555934,39415.616416081764,Koramangala I Block
80876.33848596066,14.333226163386563,2.0397292485551604,2.9106588171812158,665393.0739217596,29131.69541770495,Bellandur
55934.1926885141,12.173887877666857,2.203566638320244,1.2201236005801155,426193.1079083699,28488.24566012198,Koramangala Vi Bk
63464.04164376472,15.753944395579417,2.9308668565501748,3.3150781807380856,539482.2669674689,25379.536946268396,Bommanahalli
77121.29801956777,22.57696326709914,2.5615508941086427,3.321801802635105,890216.5537779048,30132.73427392423,Viveknagar
97182.25814540089,29.358481648278033,2.476816546007101,2.7054603820379017,742354.9907056524,49328.815711331874,Chickpet
66887.8090936691,13.088127188364675,2.548533984911386,1.773278082753296,301991.9862067501,23139.568929967638,Thataguni
66956.03978422309,8.237582580960144,2.0567163868322247,1.4539508852678606,979835.1333089252,33569.256822182,Viveknagar
84167.48058117394,13.249812776679297,2.0219129127282938,2.8740663606065295,232287.82531613836,24045.85680804462,Koramangala Vi Bk
64631.28463727055,12.336706817668421,2.6465401263923183,2.6827376299956063,235088.18909034046,17031.409468342154,Gottigere
85023.16471359046,7.336860099907725,2.5307371134999928,2.8317646948140305,602764.7303531386,39433.27014927379,Chikkalasandra
51551.86737053924,6.4559665149845165,2.1480455291351137,2.027677736247429,558840.6668517572,49652.75632888832,B Sk Ii Stage
96319.80748728162,27.99991747277194,2.3242229318060517,3.5428006238813596,892539.6838174748,15640.441653101005,Deepanjalinagar
94697.52319953789,13.359834615615622,2.807029975133514,2.558900223628525,802773.213468543,48848.96079168927,Bannerghatta
88367.29900787468,20.492576406987485,2.4808791195847757,1.367038414872364,427758.8282043693,36138.99171768566,Adugodi
